0
Credit Withdrawl approved from X in the amount of: 82010
Account Withdrawl approved from Z in the amount of: 97036
Credit Withdrawl approved from N in the amount of: 40625
Credit Transfer Between A and C was Approved: 19520
Credit Withdrawl approved from B in the amount of: 10419
Account Withdrawl approved from X in the amount of: 56308
Account Withdrawl approved from I in the amount of: 49583
Account Withdrawl approved from V in the amount of: 53356
Account Deposit approved from A in the amount of: 356440
Account Deposit approved from B in the amount of: 809378
Credit Deposit approved from C in the amount of: 107146
Credit Withdrawl approved from X in the amount of: 44795
Account Withdrawl approved from R in the amount of: 33803
Account Withdrawl approved from T in the amount of: 77173
Credit Withdrawl approved from Y in the amount of: 68998
Account Withdrawl approved from N in the amount of: 62964
Account Withdrawl approved from V in the amount of: 78367
Credit Deposit approved from R in the amount of: 18346
Account Withdrawl approved from W in the amount of: 98613
Account Deposit approved from Z in the amount of: 1014615
Account Deposit approved from B in the amount of: 15683
Account Deposit approved from C in the amount of: 720832
Credit Withdrawl approved from X in the amount of: 62004
Credit Withdrawl approved from R in the amount of: 10683
Credit Transfer Between T and D was Approved: 108187
Account Withdrawl approved from Q in the amount of: 44779
Account Deposit approved from W in the amount of: 171039
Account Withdrawl approved from I in the amount of: 9419
Credit Deposit approved from N in the amount of: 9813
Credit Withdrawl approved from V in the amount of: 41730
Credit Withdrawl approved from B in the amount of: 57717
Account Withdrawl approved from T in the amount of: 47268
Credit Transfer Between Q and A was Approved: 5295
Account Withdrawl approved from J in the amount of: 36846
Credit Withdrawl approved from Y in the amount of: 26325
Credit Withdrawl approved from H in the amount of: 16119
Account Deposit approved from N in the amount of: 23560
Credit Withdrawl approved from B in the amount of: 72627
Credit Deposit approved from C in the amount of: 375729
Credit Withdrawl approved from D in the amount of: 19819
Account Withdrawl approved from X in the amount of: 11363
Account Withdrawl approved from T in the amount of: 20666
Account Withdrawl approved from Q in the amount of: 20365
Account Withdrawl approved from W in the amount of: 55999
Credit Transfer Between N and A was Approved: 121019
Account Withdrawl approved from B in the amount of: 26601
Account Withdrawl approved from C in the amount of: 47816
Account Withdrawl approved from X in the amount of: 57723
Account Deposit approved from R in the amount of: 106928
Account Withdrawl approved from Q in the amount of: 6423
Account Withdrawl approved from J in the amount of: 57381
Credit Withdrawl approved from W in the amount of: 82383
Credit Withdrawl approved from Y in the amount of: 99500
Credit Withdrawl approved from Z in the amount of: 84600
Credit Transfer Between V and D was Approved: 269005
Account Withdrawl approved from A in the amount of: 93523
Credit Withdrawl approved from B in the amount of: 25448
Credit Withdrawl approved from C in the amount of: 39607
Credit Transfer Between R and C was Approved: 8481
Account Withdrawl approved from T in the amount of: 92583
Account Withdrawl approved from Q in the amount of: 1412
Credit Deposit approved from Y in the amount of: 160849
Account Withdrawl approved from H in the amount of: 51504
Credit Withdrawl approved from L in the amount of: 68186
Account Deposit approved from A in the amount of: 816030
Credit Deposit approved from B in the amount of: 150309
Credit Withdrawl approved from C in the amount of: 84615
Account Withdrawl approved from Q in the amount of: 34562
Account Withdrawl approved from W in the amount of: 39800
Credit Deposit approved from I in the amount of: 95759
Account Withdrawl approved from Z in the amount of: 59294
Account Withdrawl approved from L in the amount of: 44049
Account Deposit approved from A in the amount of: 932544
Credit Transfer Between B and D was Approved: 103764
Credit Withdrawl approved from D in the amount of: 65749
Credit Withdrawl approved from R in the amount of: 90316
Credit Transfer Between Q and D was Approved: 109315
Credit Deposit approved from J in the amount of: 327879
Account Withdrawl approved from W in the amount of: 44024
Credit Deposit approved from Y in the amount of: 23007
Credit Withdrawl approved from I in the amount of: 97263
Credit Deposit approved from N in the amount of: 13369
Credit Withdrawl approved from V in the amount of: 33319
Credit Withdrawl approved from T in the amount of: 11904
Credit Deposit approved from H in the amount of: 41885
Credit Deposit approved from I in the amount of: 185562
Credit Withdrawl approved from A in the amount of: 88119
Credit Withdrawl approved from B in the amount of: 15835
Credit Transfer Between D and C was Approved: 792526
Account Withdrawl approved from T in the amount of: 86533
Account Withdrawl approved from Q in the amount of: 43246
Account Withdrawl approved from W in the amount of: 67223
Account Deposit approved from H in the amount of: 10409
Credit Deposit approved from B in the amount of: 142254
Account Withdrawl approved from C in the amount of: 94624
Credit Deposit approved from R in the amount of: 10857
Account Withdrawl approved from T in the amount of: 24031
Credit Deposit approved from N in the amount of: 17995
Account Withdrawl approved from V in the amount of: 23385
Account Withdrawl approved from A in the amount of: 59881
Credit Withdrawl approved from C in the amount of: 79037
Credit Deposit approved from R in the amount of: 90
Account Withdrawl approved from J in the amount of: 69071
Account Withdrawl approved from Y in the amount of: 21064
Credit Transfer Between H and B was Approved: 60141
Credit Deposit approved from I in the amount of: 221045
Account Withdrawl approved from N in the amount of: 25320
Account Deposit approved from V in the amount of: 275718
Credit Withdrawl approved from B in the amount of: 35303
Credit Withdrawl approved from C in the amount of: 35784
Credit Withdrawl approved from D in the amount of: 44133
Account Deposit approved from R in the amount of: 112918
Credit Withdrawl approved from H in the amount of: 37420
Credit Withdrawl approved from Z in the amount of: 73875
Account Withdrawl approved from V in the amount of: 77973
Credit Deposit approved from B in the amount of: 3101
Credit Withdrawl approved from C in the amount of: 66115
Credit Transfer Between D and B was Approved: 53632
Credit Deposit approved from R in the amount of: 3322
Credit Transfer Between Q and A was Approved: 119919
Account Withdrawl approved from Y in the amount of: 8119
Credit Withdrawl approved from H in the amount of: 25872
Account Withdrawl approved from N in the amount of: 55749
Credit Deposit approved from A in the amount of: 55498
Account Deposit approved from B in the amount of: 644317
Credit Deposit approved from C in the amount of: 426312
Account Withdrawl approved from D in the amount of: 6957
Credit Transfer Between X and C was Approved: 52077
Account Withdrawl approved from Q in the amount of: 40911
Credit Deposit approved from Y in the amount of: 32960
Credit Deposit approved from N in the amount of: 59240
Account Withdrawl approved from V in the amount of: 7419
Account Deposit approved from A in the amount of: 54905
Credit Withdrawl approved from C in the amount of: 24482
Account Withdrawl approved from X in the amount of: 21022
Account Withdrawl approved from T in the amount of: 65522
Credit Withdrawl approved from Q in the amount of: 85191
Account Withdrawl approved from Z in the amount of: 37394
Credit Withdrawl approved from N in the amount of: 21140
Account Deposit approved from V in the amount of: 415867
Account Deposit approved from A in the amount of: 790843
Credit Deposit approved from C in the amount of: 553150
Credit Withdrawl approved from D in the amount of: 61541
Account Withdrawl approved from X in the amount of: 12636
Credit Transfer Between R and A was Approved: 4249
Account Withdrawl approved from I in the amount of: 80364
Credit Withdrawl approved from N in the amount of: 21666
Account Withdrawl approved from V in the amount of: 44312
Account Deposit approved from A in the amount of: 1004502
Credit Deposit approved from B in the amount of: 137141
Credit Deposit approved from C in the amount of: 334632
Credit Deposit approved from X in the amount of: 73725
Credit Transfer Between T and B was Approved: 544
Credit Transfer Between J and D was Approved: 561347
Credit Deposit approved from I in the amount of: 97606
Account Withdrawl approved from Z in the amount of: 29556
Credit Withdrawl approved from N in the amount of: 33988
Account Withdrawl approved from A in the amount of: 67150
Credit Transfer Between C and A was Approved: 231897
Account Withdrawl approved from X in the amount of: 50094
Account Withdrawl approved from J in the amount of: 50461
Account Withdrawl approved from Y in the amount of: 55346
Credit Withdrawl approved from I in the amount of: 33525
Credit Deposit approved from Z in the amount of: 119716
Account Deposit approved from N in the amount of: 211678
Credit Withdrawl approved from V in the amount of: 46265
Credit Withdrawl approved from B in the amount of: 74284
Account Deposit approved from D in the amount of: 2194746
Credit Withdrawl approved from H in the amount of: 81224
Credit Transfer Between B and D was Approved: 132574
Credit Withdrawl approved from C in the amount of: 99573
Account Withdrawl approved from D in the amount of: 86162
Account Withdrawl approved from X in the amount of: 68701
Account Withdrawl approved from W in the amount of: 36110
Credit Withdrawl approved from Y in the amount of: 6118
Credit Deposit approved from H in the amount of: 81622
Credit Deposit approved from I in the amount of: 251412
Credit Withdrawl approved from Z in the amount of: 5069
Account Withdrawl approved from V in the amount of: 53928
Account Withdrawl approved from B in the amount of: 73865
Account Withdrawl approved from C in the amount of: 12424
Credit Withdrawl approved from D in the amount of: 78386
Account Withdrawl approved from X in the amount of: 19419
Credit Transfer Between R and A was Approved: 4475
Credit Deposit approved from L in the amount of: 11424
Credit Withdrawl approved from B in the amount of: 56664
Credit Withdrawl approved from X in the amount of: 58470
Credit Transfer Between R and C was Approved: 644
Account Withdrawl approved from J in the amount of: 47394
Account Deposit approved from H in the amount of: 191330
Account Withdrawl approved from I in the amount of: 53746
Credit Transfer Between Z and B was Approved: 8900
Account Withdrawl approved from V in the amount of: 84314
Credit Withdrawl approved from L in the amount of: 75843
Credit Transfer Between A and C was Approved: 45768
Credit Withdrawl approved from C in the amount of: 93876
Credit Deposit approved from R in the amount of: 15931
Credit Withdrawl approved from J in the amount of: 99445
Credit Deposit approved from I in the amount of: 95824
Account Withdrawl approved from V in the amount of: 44505
Account Deposit approved from B in the amount of: 834054
Credit Deposit approved from C in the amount of: 151562
Credit Withdrawl approved from T in the amount of: 33296
Credit Withdrawl approved from Q in the amount of: 48941
Credit Transfer Between W and A was Approved: 97848
Account Withdrawl approved from H in the amount of: 11997
Account Withdrawl approved from Z in the amount of: 20628
Credit Withdrawl approved from V in the amount of: 63383
Credit Deposit approved from D in the amount of: 570847
Credit Transfer Between Y and B was Approved: 72553
Credit Withdrawl approved from I in the amount of: 68791
Account Withdrawl approved from V in the amount of: 9183
Account Withdrawl approved from L in the amount of: 80190
Credit Withdrawl approved from B in the amount of: 46602
Account Deposit approved from X in the amount of: 1130753
Credit Transfer Between R and C was Approved: 17769
Credit Transfer Between Q and C was Approved: 80178
Account Withdrawl approved from H in the amount of: 26524
Credit Withdrawl approved from Z in the amount of: 18538
Account Withdrawl approved from V in the amount of: 79406
Credit Withdrawl approved from L in the amount of: 49388
Account Withdrawl approved from A in the amount of: 1820
Credit Deposit approved from B in the amount of: 99635
Credit Deposit approved from X in the amount of: 17616
Credit Withdrawl approved from Y in the amount of: 99861
Account Withdrawl approved from H in the amount of: 20117
Credit Transfer Between I and D was Approved: 385897
Account Withdrawl approved from C in the amount of: 52232
Credit Withdrawl approved from R in the amount of: 75122
Credit Withdrawl approved from T in the amount of: 36564
Credit Withdrawl approved from Q in the amount of: 23645
Account Withdrawl approved from I in the amount of: 21058
Credit Deposit approved from N in the amount of: 125897
Credit Withdrawl approved from L in the amount of: 63117
Account Withdrawl approved from A in the amount of: 13741
Credit Transfer Between C and B was Approved: 373120
Account Withdrawl approved from T in the amount of: 70016
Account Withdrawl approved from Q in the amount of: 15331
Credit Deposit approved from H in the amount of: 77690
Credit Withdrawl approved from I in the amount of: 56294
Credit Withdrawl approved from N in the amount of: 35833
Account Withdrawl approved from L in the amount of: 86693
Credit Transfer Between A and D was Approved: 25165
Account Deposit approved from B in the amount of: 757756
Account Withdrawl approved from D in the amount of: 14793
Credit Withdrawl approved from X in the amount of: 49756
Account Withdrawl approved from T in the amount of: 79308
Credit Withdrawl approved from J in the amount of: 88276
Credit Withdrawl approved from W in the amount of: 45043
Credit Deposit approved from H in the amount of: 32916
Credit Withdrawl approved from A in the amount of: 42506
Account Withdrawl approved from B in the amount of: 71295
Credit Withdrawl approved from C in the amount of: 71493
Credit Deposit approved from X in the amount of: 63358
Credit Withdrawl approved from W in the amount of: 77627
Credit Transfer Between Z and A was Approved: 243670
Credit Withdrawl approved from N in the amount of: 60833
Account Withdrawl approved from V in the amount of: 77527
Credit Deposit approved from A in the amount of: 39502
Credit Deposit approved from B in the amount of: 85777
Account Withdrawl approved from C in the amount of: 90845
Credit Transfer Between X and D was Approved: 184586
Credit Withdrawl approved from T in the amount of: 13820
Credit Withdrawl approved from J in the amount of: 87108
Credit Deposit approved from W in the amount of: 18111
Credit Transfer Between Y and D was Approved: 168329
Credit Deposit approved from H in the amount of: 50514
Account Withdrawl approved from V in the amount of: 62128
Account Deposit approved from R in the amount of: 1755
Credit Withdrawl approved from T in the amount of: 19416
Credit Transfer Between Q and C was Approved: 65810
Credit Transfer Between Y and A was Approved: 6522
Account Withdrawl approved from I in the amount of: 17744
Account Withdrawl approved from N in the amount of: 86069
Credit Withdrawl approved from V in the amount of: 81172
Account Deposit approved from L in the amount of: 553919
Account Deposit approved from A in the amount of: 210388
Credit Deposit approved from B in the amount of: 23845
Credit Deposit approved from C in the amount of: 408671
Account Deposit approved from D in the amount of: 1501655
Account Withdrawl approved from X in the amount of: 75366
Credit Deposit approved from J in the amount of: 176985
Credit Withdrawl approved from H in the amount of: 87677
Credit Transfer Between A and B was Approved: 62297
Credit Transfer Between B and C was Approved: 160423
Credit Transfer Between X and C was Approved: 45065
Credit Deposit approved from R in the amount of: 4576
Credit Withdrawl approved from Y in the amount of: 21161
Credit Deposit approved from H in the amount of: 25114
Credit Withdrawl approved from I in the amount of: 47508
Credit Withdrawl approved from X in the amount of: 36342
Credit Withdrawl approved from T in the amount of: 36304
Credit Withdrawl approved from Q in the amount of: 98327
Account Withdrawl approved from W in the amount of: 51106
Credit Withdrawl approved from H in the amount of: 26410
Credit Withdrawl approved from V in the amount of: 28818
Credit Withdrawl approved from B in the amount of: 47500
Credit Transfer Between C and A was Approved: 434097
Account Deposit approved from T in the amount of: 595608
Credit Deposit approved from W in the amount of: 56917
Credit Deposit approved from H in the amount of: 12294
Account Withdrawl approved from I in the amount of: 65585
Credit Deposit approved from C in the amount of: 132402
Credit Transfer Between R and C was Approved: 12290
Credit Withdrawl approved from T in the amount of: 68547
Account Withdrawl approved from Z in the amount of: 35807
Credit Withdrawl approved from V in the amount of: 44388
Credit Deposit approved from A in the amount of: 7780
Credit Transfer Between B and A was Approved: 50956
Credit Deposit approved from C in the amount of: 65756
Account Withdrawl approved from X in the amount of: 21019
Credit Withdrawl approved from T in the amount of: 59731
Account Withdrawl approved from J in the amount of: 13315
Credit Withdrawl approved from W in the amount of: 39374
Account Withdrawl approved from H in the amount of: 52351
Account Withdrawl approved from Z in the amount of: 84364
Credit Withdrawl approved from N in the amount of: 18178
Credit Transfer Between B and D was Approved: 103289
Credit Withdrawl approved from C in the amount of: 14100
Credit Transfer Between X and A was Approved: 71081
Account Withdrawl approved from R in the amount of: 23111
Credit Deposit approved from T in the amount of: 286769
Credit Transfer Between W and A was Approved: 39153
Credit Withdrawl approved from H in the amount of: 73398
Credit Withdrawl approved from C in the amount of: 47833
Account Deposit approved from D in the amount of: 853025
Account Withdrawl approved from W in the amount of: 40374
Account Deposit approved from Y in the amount of: 145243
Credit Withdrawl approved from I in the amount of: 46692
Account Withdrawl approved from Z in the amount of: 46210
Account Withdrawl approved from V in the amount of: 52938
Account Withdrawl approved from L in the amount of: 30329
Credit Withdrawl approved from A in the amount of: 50469
Account Deposit approved from C in the amount of: 541599
Credit Deposit approved from R in the amount of: 1858
Credit Withdrawl approved from H in the amount of: 91085
Credit Transfer Between R and D was Approved: 2765
Credit Transfer Between Q and C was Approved: 109244
Credit Deposit approved from H in the amount of: 53433
Credit Withdrawl approved from Z in the amount of: 49209
Account Withdrawl approved from B in the amount of: 96469
Credit Withdrawl approved from C in the amount of: 91519
Credit Withdrawl approved from R in the amount of: 94671
Credit Withdrawl approved from T in the amount of: 16010
Credit Withdrawl approved from Q in the amount of: 15934
Credit Withdrawl approved from J in the amount of: 75054
Credit Withdrawl approved from I in the amount of: 16612
Account Deposit approved from A in the amount of: 190265
Account Withdrawl approved from B in the amount of: 5531
Credit Deposit approved from D in the amount of: 791205
Credit Withdrawl approved from X in the amount of: 97793
Credit Deposit approved from R in the amount of: 13985
Credit Deposit approved from J in the amount of: 178793
Credit Transfer Between W and D was Approved: 4992
Credit Deposit approved from H in the amount of: 47544
Account Withdrawl approved from Z in the amount of: 10414
Account Deposit approved from N in the amount of: 83944
Credit Deposit approved from A in the amount of: 63773
Credit Withdrawl approved from C in the amount of: 1210
Account Withdrawl approved from Q in the amount of: 97895
Credit Withdrawl approved from J in the amount of: 64054
Account Withdrawl approved from H in the amount of: 84386
Account Withdrawl approved from V in the amount of: 73954
Credit Transfer Between A and B was Approved: 31095
Account Withdrawl approved from B in the amount of: 51036
Account Deposit approved from C in the amount of: 75993
Credit Withdrawl approved from D in the amount of: 33827
Credit Transfer Between T and C was Approved: 241280
Credit Withdrawl approved from Q in the amount of: 47888
Credit Deposit approved from J in the amount of: 508488
Account Withdrawl approved from H in the amount of: 94069
Account Withdrawl approved from Z in the amount of: 9282
Account Withdrawl approved from L in the amount of: 93991
Account Deposit approved from A in the amount of: 103165
Credit Deposit approved from C in the amount of: 552231
Account Withdrawl approved from X in the amount of: 68936
Credit Withdrawl approved from T in the amount of: 6398
Credit Deposit approved from J in the amount of: 288351
Account Withdrawl approved from Y in the amount of: 84272
Credit Withdrawl approved from H in the amount of: 72794
Account Withdrawl approved from I in the amount of: 49592
Credit Withdrawl approved from N in the amount of: 32060
Account Withdrawl approved from V in the amount of: 92699
Account Withdrawl approved from B in the amount of: 10850
Credit Deposit approved from D in the amount of: 1029349
Account Withdrawl approved from X in the amount of: 67841
Credit Withdrawl approved from Z in the amount of: 56472
Credit Deposit approved from L in the amount of: 167226
Credit Withdrawl approved from C in the amount of: 67340
Credit Withdrawl approved from D in the amount of: 93871
Account Withdrawl approved from Q in the amount of: 42787
Credit Transfer Between J and C was Approved: 1926274
Credit Withdrawl approved from H in the amount of: 17540
Credit Deposit approved from A in the amount of: 50044
Account Deposit approved from B in the amount of: 451026
Credit Transfer Between C and B was Approved: 293941
Account Withdrawl approved from T in the amount of: 34534
Credit Withdrawl approved from Q in the amount of: 71946
Credit Deposit approved from H in the amount of: 131055
Account Withdrawl approved from V in the amount of: 31729
Credit Withdrawl approved from C in the amount of: 59116
Credit Withdrawl approved from D in the amount of: 33170
Account Withdrawl approved from X in the amount of: 88591
Account Withdrawl approved from T in the amount of: 69700
Credit Deposit approved from Q in the amount of: 35581
Credit Deposit approved from W in the amount of: 34569
Credit Withdrawl approved from H in the amount of: 57210
Account Deposit approved from B in the amount of: 254218
Account Deposit approved from C in the amount of: 850988
Credit Withdrawl approved from D in the amount of: 58375
Account Withdrawl approved from W in the amount of: 29153
Credit Withdrawl approved from H in the amount of: 4143
Credit Transfer Between N and C was Approved: 31775
Account Withdrawl approved from A in the amount of: 63810
Credit Withdrawl approved from B in the amount of: 53577
Credit Withdrawl approved from D in the amount of: 33221
Credit Deposit approved from R in the amount of: 9356
Credit Transfer Between Y and D was Approved: 13714
Credit Withdrawl approved from I in the amount of: 41516
Account Withdrawl approved from N in the amount of: 55905
Credit Withdrawl approved from A in the amount of: 75769
Account Withdrawl approved from B in the amount of: 53205
Credit Withdrawl approved from C in the amount of: 81078
Credit Deposit approved from R in the amount of: 1232
Credit Deposit approved from T in the amount of: 102066
Credit Deposit approved from W in the amount of: 4706
Credit Transfer Between H and B was Approved: 69907
Credit Withdrawl approved from B in the amount of: 3814
Credit Transfer Between C and D was Approved: 162260
Credit Withdrawl approved from R in the amount of: 18504
Credit Deposit approved from Q in the amount of: 2144
Credit Transfer Between W and D was Approved: 45335
Credit Withdrawl approved from Z in the amount of: 91509
Credit Withdrawl approved from V in the amount of: 10412
Credit Withdrawl approved from C in the amount of: 76826
Account Deposit approved from R in the amount of: 95181
Account Withdrawl approved from J in the amount of: 60195
Account Withdrawl approved from Y in the amount of: 36881
Account Withdrawl approved from V in the amount of: 16589
Account Deposit approved from A in the amount of: 598420
Credit Withdrawl approved from C in the amount of: 71455
Credit Deposit approved from D in the amount of: 1482978
Credit Deposit approved from T in the amount of: 90092
Credit Withdrawl approved from Q in the amount of: 80976
Account Withdrawl approved from Y in the amount of: 96672
Credit Deposit approved from Z in the amount of: 104211
Account Withdrawl approved from A in the amount of: 38165
Account Deposit approved from B in the amount of: 490242
Account Withdrawl approved from C in the amount of: 34123
Account Withdrawl approved from X in the amount of: 37249
Credit Transfer Between T and A was Approved: 106234
Credit Transfer Between Q and C was Approved: 151752
Credit Withdrawl approved from J in the amount of: 52746
Credit Deposit approved from W in the amount of: 82361
Credit Withdrawl approved from I in the amount of: 53007
Credit Transfer Between N and B was Approved: 19416
Credit Withdrawl approved from L in the amount of: 65104
Credit Transfer Between D and A was Approved: 2037548
Credit Transfer Between R and B was Approved: 7667
Credit Withdrawl approved from Q in the amount of: 80670
Account Withdrawl approved from J in the amount of: 5544
Account Withdrawl approved from Y in the amount of: 40359
Credit Transfer Between N and C was Approved: 35395
Credit Deposit approved from L in the amount of: 426454
Account Deposit approved from A in the amount of: 455385
Credit Transfer Between B and A was Approved: 23756
Account Deposit approved from C in the amount of: 862834
Credit Deposit approved from D in the amount of: 2247146
Account Withdrawl approved from W in the amount of: 33614
Credit Deposit approved from H in the amount of: 21374
Credit Transfer Between Z and A was Approved: 181412
Account Withdrawl approved from L in the amount of: 4201
Credit Withdrawl approved from A in the amount of: 24585
Account Withdrawl approved from B in the amount of: 19068
Credit Transfer Between C and D was Approved: 326352
Credit Transfer Between D and C was Approved: 3136550
Credit Withdrawl approved from N in the amount of: 38846
Credit Withdrawl approved from V in the amount of: 18505
Credit Transfer Between A and B was Approved: 13472
Account Withdrawl approved from C in the amount of: 35829
Credit Deposit approved from D in the amount of: 1734684
Credit Withdrawl approved from X in the amount of: 90354
Account Withdrawl approved from H in the amount of: 74323
Account Withdrawl approved from V in the amount of: 35405
Account Withdrawl approved from C in the amount of: 8650
Credit Withdrawl approved from X in the amount of: 33170
Account Withdrawl approved from T in the amount of: 84934
Account Withdrawl approved from Y in the amount of: 37773
Credit Transfer Between H and D was Approved: 63090
Account Withdrawl approved from N in the amount of: 36683
Credit Withdrawl approved from V in the amount of: 4959
Account Withdrawl approved from L in the amount of: 77453
Credit Withdrawl approved from B in the amount of: 18642
Credit Deposit approved from D in the amount of: 1804949
Account Withdrawl approved from X in the amount of: 85788
Credit Withdrawl approved from J in the amount of: 45841
Account Withdrawl approved from W in the amount of: 32834
Account Withdrawl approved from H in the amount of: 8173
Account Withdrawl approved from V in the amount of: 77647
Credit Deposit approved from L in the amount of: 557677
Credit Withdrawl approved from A in the amount of: 7286
Account Deposit approved from B in the amount of: 607656
Account Withdrawl approved from D in the amount of: 29327
Credit Withdrawl approved from X in the amount of: 65507
Credit Transfer Between J and B was Approved: 150638
Credit Withdrawl approved from N in the amount of: 48550
Credit Transfer Between A and C was Approved: 39425
Account Withdrawl approved from B in the amount of: 77416
Account Deposit approved from D in the amount of: 61314
Credit Withdrawl approved from X in the amount of: 95388
Credit Withdrawl approved from W in the amount of: 76031
Account Withdrawl approved from H in the amount of: 89701
Credit Deposit approved from I in the amount of: 17055
Account Withdrawl approved from Z in the amount of: 55663
Credit Deposit approved from N in the amount of: 118310
Credit Withdrawl approved from L in the amount of: 72467
Account Withdrawl approved from X in the amount of: 86611
Account Withdrawl approved from T in the amount of: 51846
Credit Deposit approved from Q in the amount of: 40727
Account Withdrawl approved from J in the amount of: 64639
Credit Transfer Between W and A was Approved: 12906
Account Withdrawl approved from H in the amount of: 25282
Account Withdrawl approved from I in the amount of: 96288
Account Withdrawl approved from N in the amount of: 82174
Credit Withdrawl approved from B in the amount of: 64530
Credit Withdrawl approved from C in the amount of: 71922
Account Deposit approved from R in the amount of: 5737
Credit Deposit approved from T in the amount of: 122359
Credit Transfer Between H and A was Approved: 32280
Credit Withdrawl approved from I in the amount of: 67005
Credit Withdrawl approved from V in the amount of: 15759
Credit Withdrawl approved from A in the amount of: 74615
Credit Deposit approved from C in the amount of: 144601
Credit Transfer Between D and B was Approved: 1812531
Credit Transfer Between X and A was Approved: 177255
Credit Transfer Between R and C was Approved: 9309
Credit Deposit approved from I in the amount of: 294365
Credit Withdrawl approved from N in the amount of: 28010
Credit Transfer Between L and A was Approved: 1168621
Account Withdrawl approved from A in the amount of: 43394
Credit Withdrawl approved from C in the amount of: 32720
Credit Deposit approved from D in the amount of: 1753453
Account Withdrawl approved from X in the amount of: 81535
Account Deposit approved from R in the amount of: 33906
Credit Transfer Between T and D was Approved: 137495
Credit Withdrawl approved from Q in the amount of: 78750
Credit Transfer Between I and B was Approved: 41374
Credit Withdrawl approved from A in the amount of: 89938
Credit Transfer Between B and C was Approved: 62761
Account Withdrawl approved from C in the amount of: 62336
Credit Deposit approved from D in the amount of: 80943
Account Withdrawl approved from J in the amount of: 21257
Credit Withdrawl approved from H in the amount of: 54840
Credit Withdrawl approved from Z in the amount of: 21537
Credit Deposit approved from N in the amount of: 9237
Credit Withdrawl approved from A in the amount of: 9909
Account Withdrawl approved from B in the amount of: 90466
Credit Transfer Between D and C was Approved: 2721085
Credit Withdrawl approved from X in the amount of: 93856
Credit Deposit approved from R in the amount of: 871
Credit Withdrawl approved from Q in the amount of: 82866
Account Withdrawl approved from J in the amount of: 25187
Credit Deposit approved from I in the amount of: 159239
Account Withdrawl approved from V in the amount of: 99812
Account Deposit approved from D in the amount of: 2093379
Account Withdrawl approved from R in the amount of: 72163
Account Withdrawl approved from T in the amount of: 68253
Credit Withdrawl approved from Q in the amount of: 3485
Account Deposit approved from W in the amount of: 131668
Credit Withdrawl approved from N in the amount of: 37207
Credit Deposit approved from V in the amount of: 50919
Credit Withdrawl approved from C in the amount of: 83292
Credit Deposit approved from D in the amount of: 1211142
Account Withdrawl approved from R in the amount of: 42068
Credit Withdrawl approved from T in the amount of: 63099
Account Withdrawl approved from J in the amount of: 85007
Credit Withdrawl approved from Y in the amount of: 5085
Credit Withdrawl approved from H in the amount of: 49846
Credit Deposit approved from I in the amount of: 48165
Credit Transfer Between N and D was Approved: 55439
Credit Deposit approved from V in the amount of: 147478
Credit Withdrawl approved from B in the amount of: 10182
Account Withdrawl approved from D in the amount of: 36847
Account Deposit approved from R in the amount of: 128092
Credit Deposit approved from T in the amount of: 192624
Credit Withdrawl approved from J in the amount of: 88536
Account Withdrawl approved from W in the amount of: 58586
Credit Withdrawl approved from Y in the amount of: 87552
Credit Withdrawl approved from H in the amount of: 16428
Account Withdrawl approved from I in the amount of: 34426
Credit Withdrawl approved from Z in the amount of: 47859
Account Withdrawl approved from D in the amount of: 75878
Account Withdrawl approved from T in the amount of: 74828
Credit Transfer Between Q and A was Approved: 2734
Credit Deposit approved from Y in the amount of: 12086
Credit Withdrawl approved from H in the amount of: 7742
Credit Withdrawl approved from N in the amount of: 56823
Account Deposit approved from L in the amount of: 287369
Credit Withdrawl approved from C in the amount of: 60775
Credit Transfer Between D and C was Approved: 810016
Credit Deposit approved from X in the amount of: 70224
Credit Withdrawl approved from R in the amount of: 87469
Credit Deposit approved from Q in the amount of: 155607
Credit Transfer Between J and B was Approved: 119204
Credit Deposit approved from W in the amount of: 120238
Account Withdrawl approved from Y in the amount of: 38296
Credit Deposit approved from I in the amount of: 194170
Credit Deposit approved from N in the amount of: 93129
Account Deposit approved from A in the amount of: 45124
Credit Withdrawl approved from B in the amount of: 67427
Credit Deposit approved from C in the amount of: 157071
Credit Withdrawl approved from D in the amount of: 63567
Credit Withdrawl approved from X in the amount of: 41545
Account Deposit approved from R in the amount of: 67567
Account Withdrawl approved from J in the amount of: 78502
Account Withdrawl approved from W in the amount of: 86195
Account Withdrawl approved from Y in the amount of: 90510
Credit Deposit approved from I in the amount of: 149971
Credit Transfer Between Z and D was Approved: 106073
Credit Withdrawl approved from V in the amount of: 19325
Credit Deposit approved from L in the amount of: 26697
Account Deposit approved from B in the amount of: 75733
Credit Transfer Between C and A was Approved: 544043
Credit Withdrawl approved from X in the amount of: 52174
Account Withdrawl approved from T in the amount of: 71265
Credit Withdrawl approved from Q in the amount of: 72402
Account Withdrawl approved from J in the amount of: 72423
Account Deposit approved from I in the amount of: 264923
Credit Transfer Between Z and A was Approved: 90452
Credit Transfer Between N and B was Approved: 95552
Credit Deposit approved from V in the amount of: 68312
Credit Withdrawl approved from L in the amount of: 80650
Account Withdrawl approved from A in the amount of: 30667
Credit Withdrawl approved from B in the amount of: 17460
Account Withdrawl approved from C in the amount of: 74054
Account Withdrawl approved from T in the amount of: 88634
Account Withdrawl approved from Q in the amount of: 19083
